date,week,year,day,category,food_item,delivery_company,orders,staff_required
09/08/2023,32,2023,Wednesday,vegan,Fries,Deliveroo,1,5
09/08/2023,32,2023,Wednesday,vegan,Difen Miser Wot,JustEat,1,5
09/08/2023,32,2023,Wednesday,vegan,Ater Kik,UberEats,1,5
09/08/2023,32,2023,Wednesday,mixed,Chicken Tibs,UberEats,1,5
09/08/2023,32,2023,Wednesday,mixed,Doro Wot,In-house,1,5
09/08/2023,32,2023,Wednesday,mixed,Doro Wot,Deliveroo,1,5
09/08/2023,32,2023,Wednesday,vegan,Fries,JustEat,1,5
09/08/2023,32,2023,Wednesday,mixed,Beef Alicha,Deliveroo,1,5
09/08/2023,32,2023,Wednesday,vegan,Kategna,JustEat,1,5
09/08/2023,32,2023,Wednesday,mixed,Meat Combination,Deliveroo,1,5
09/08/2023,32,2023,Wednesday,vegan,Fosolia,UberEats,1,5
09/08/2023,32,2023,Wednesday,vegan,Difen Miser Wot,Deliveroo,1,5
09/08/2023,32,2023,Wednesday,vegan,Ye Som Fir Fir,JustEat,1,5
09/08/2023,32,2023,Wednesday,vegan,Veg Combination,In-house,1,5
10/08/2023,32,2023,Thursday,mixed,Awaze Tibs,In-house,1,5
10/08/2023,32,2023,Thursday,mixed,Chicken Tibs,UberEats,1,5
10/08/2023,32,2023,Thursday,vegan,Kategna,Deliveroo,1,5
10/08/2023,32,2023,Thursday,vegan,Difen Miser Wot,UberEats,1,5
10/08/2023,32,2023,Thursday,mixed,Lamb Tibs,In-house,1,5
10/08/2023,32,2023,Thursday,vegan,Fries,In-house,1,5
10/08/2023,32,2023,Thursday,vegan,Veg Samosa,In-house,1,5
10/08/2023,32,2023,Thursday,vegan,Ater Kik,Deliveroo,1,5
10/08/2023,32,2023,Thursday,vegan,House Salad,Deliveroo,1,5
10/08/2023,32,2023,Thursday,vegan,Atkilt Wot,UberEats,1,5
10/08/2023,32,2023,Thursday,vegan,Fries,JustEat,1,5
11/08/2023,32,2023,Friday,vegan,Spinach,UberEats,1,7
11/08/2023,32,2023,Friday,vegan,Shiro Wot,Deliveroo,2,7
11/08/2023,32,2023,Friday,vegan,House Salad,Deliveroo,1,7
11/08/2023,32,2023,Friday,vegan,Ater Kik,In-house,1,7
11/08/2023,32,2023,Friday,mixed,Meat Combination,In-house,1,7
11/08/2023,32,2023,Friday,mixed,Meat Samosa,UberEats,2,7
11/08/2023,32,2023,Friday,mixed,Meat Combination,JustEat,2,7
11/08/2023,32,2023,Friday,mixed,Meat Samosa,UberEats,1,7
11/08/2023,32,2023,Friday,vegan,Difen Miser Wot,Deliveroo,1,7
11/08/2023,32,2023,Friday,mixed,Minchet Abish Wot,JustEat,1,7
11/08/2023,32,2023,Friday,vegan,Fosolia,JustEat,1,7
11/08/2023,32,2023,Friday,vegan,Kategna,UberEats,1,7
11/08/2023,32,2023,Friday,vegan,House Salad,In-house,2,7
11/08/2023,32,2023,Friday,mixed,Meat Combination,UberEats,2,7
11/08/2023,32,2023,Friday,mixed,Beef Alicha,UberEats,2,7
11/08/2023,32,2023,Friday,mixed,Awaze Tibs,In-house,2,7
11/08/2023,32,2023,Friday,mixed,Key Wot,UberEats,1,7
11/08/2023,32,2023,Friday,mixed,Chicken Tibs,Deliveroo,2,7
11/08/2023,32,2023,Friday,vegan,Plain Rice,JustEat,2,7
11/08/2023,32,2023,Friday,mixed,Key Wot,JustEat,2,7
11/08/2023,32,2023,Friday,mixed,Doro Wot,Deliveroo,1,7
11/08/2023,32,2023,Friday,vegan,House Salad,In-house,2,7
11/08/2023,32,2023,Friday,vegan,Ye Som Fir Fir,Deliveroo,2,7
11/08/2023,32,2023,Friday,mixed,Meat Combination,In-house,1,7
11/08/2023,32,2023,Friday,vegan,Fosolia,Deliveroo,2,7
11/08/2023,32,2023,Friday,mixed,Lamb Tibs,JustEat,2,7
11/08/2023,32,2023,Friday,vegan,Plain Rice,UberEats,1,7
11/08/2023,32,2023,Friday,mixed,Minchet Abish Wot,JustEat,2,7
11/08/2023,32,2023,Friday,mixed,Meat Combination,JustEat,1,7
11/08/2023,32,2023,Friday,mixed,Awaze Tibs,Deliveroo,1,7
11/08/2023,32,2023,Friday,mixed,Minchet Abish Wot,In-house,1,7
11/08/2023,32,2023,Friday,vegan,Shiro Wot,JustEat,1,7
11/08/2023,32,2023,Friday,vegan,Veg Combination,In-house,1,7
11/08/2023,32,2023,Friday,vegan,Ye Som Fir Fir,UberEats,2,7
11/08/2023,32,2023,Friday,vegan,Shiro Wot,Deliveroo,1,7
11/08/2023,32,2023,Friday,vegan,House Salad,Deliveroo,2,7
11/08/2023,32,2023,Friday,vegan,Fosolia,UberEats,2,7
11/08/2023,32,2023,Friday,vegan,Spinach,UberEats,1,7
11/08/2023,32,2023,Friday,vegan,Miser Kik,Deliveroo,1,7
11/08/2023,32,2023,Friday,mixed,Meat Combination,JustEat,2,7
11/08/2023,32,2023,Friday,mixed,Lamb Tibs,In-house,1,7
12/08/2023,32,2023,Saturday,mixed,Meat Combination,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,In-house,3,9
12/08/2023,32,2023,Saturday,mixed,Awaze Tibs,Deliveroo,1,9
12/08/2023,32,2023,Saturday,vegan,Veg Samosa,UberEats,2,9
12/08/2023,32,2023,Saturday,mixed,Lamb Tibs,In-house,2,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,JustEat,3,9
12/08/2023,32,2023,Saturday,vegan,Veg Samosa,JustEat,2,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,JustEat,2,9
12/08/2023,32,2023,Saturday,vegan,Shiro Wot,UberEats,2,9
12/08/2023,32,2023,Saturday,mixed,Beef Alicha,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Lamb Tibs,Deliveroo,2,9
12/08/2023,32,2023,Saturday,mixed,Beef Alicha,Deliveroo,1,9
12/08/2023,32,2023,Saturday,mixed,Doro Wot,In-house,3,9
12/08/2023,32,2023,Saturday,vegan,Fosolia,In-house,1,9
12/08/2023,32,2023,Saturday,mixed,Key Wot,In-house,2,9
12/08/2023,32,2023,Saturday,vegan,Fosolia,Deliveroo,1,9
12/08/2023,32,2023,Saturday,mixed,Minchet Abish Wot,JustEat,2,9
12/08/2023,32,2023,Saturday,vegan,Fries,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Key Wot,Deliveroo,3,9
12/08/2023,32,2023,Saturday,vegan,Veg Samosa,JustEat,2,9
12/08/2023,32,2023,Saturday,mixed,Chicken Tibs,Deliveroo,1,9
12/08/2023,32,2023,Saturday,mixed,Awaze Tibs,In-house,1,9
12/08/2023,32,2023,Saturday,vegan,Veg Combination,Deliveroo,3,9
12/08/2023,32,2023,Saturday,vegan,Miser Kik,JustEat,2,9
12/08/2023,32,2023,Saturday,mixed,Minchet Abish Wot,Deliveroo,2,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,In-house,2,9
12/08/2023,32,2023,Saturday,mixed,Chicken Tibs,Deliveroo,1,9
12/08/2023,32,2023,Saturday,mixed,Chicken Tibs,Deliveroo,2,9
12/08/2023,32,2023,Saturday,vegan,Fosolia,JustEat,3,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,Deliveroo,2,9
12/08/2023,32,2023,Saturday,vegan,Atkilt Wot,JustEat,3,9
12/08/2023,32,2023,Saturday,vegan,Ater Kik,Deliveroo,3,9
12/08/2023,32,2023,Saturday,mixed,Doro Wot,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Chicken Tibs,JustEat,3,9
12/08/2023,32,2023,Saturday,vegan,Shiro Wot,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Meat Combination,Deliveroo,1,9
12/08/2023,32,2023,Saturday,mixed,Beef Alicha,In-house,2,9
12/08/2023,32,2023,Saturday,vegan,Veg Combination,JustEat,2,9
12/08/2023,32,2023,Saturday,vegan,Fosolia,JustEat,1,9
12/08/2023,32,2023,Saturday,vegan,Difen Miser Wot,JustEat,3,9
12/08/2023,32,2023,Saturday,vegan,Miser Kik,Deliveroo,3,9
12/08/2023,32,2023,Saturday,mixed,Lamb Tibs,In-house,3,9
12/08/2023,32,2023,Saturday,vegan,Veg Combination,JustEat,3,9
12/08/2023,32,2023,Saturday,mixed,Minchet Abish Wot,Deliveroo,2,9
12/08/2023,32,2023,Saturday,mixed,Doro Wot,JustEat,3,9
12/08/2023,32,2023,Saturday,vegan,Fries,JustEat,3,9
12/08/2023,32,2023,Saturday,vegan,Shiro Wot,UberEats,1,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,UberEats,3,9
12/08/2023,32,2023,Saturday,vegan,Fries,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Chicken Tibs,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Doro Wot,UberEats,1,9
12/08/2023,32,2023,Saturday,vegan,Fosolia,JustEat,2,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Meat Samosa,JustEat,1,9
12/08/2023,32,2023,Saturday,mixed,Awaze Tibs,Deliveroo,3,9
12/08/2023,32,2023,Saturday,mixed,Chicken Tibs,UberEats,2,9
12/08/2023,32,2023,Saturday,mixed,Awaze Tibs,In-house,1,9
12/08/2023,32,2023,Saturday,mixed,Awaze Tibs,Deliveroo,2,9
12/08/2023,32,2023,Saturday,vegan,Miser Kik,UberEats,3,9
12/08/2023,32,2023,Saturday,vegan,Ater Kik,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Ye Som Fir Fir,UberEats,3,9
13/08/2023,32,2023,Sunday,mixed,Lamb Tibs,JustEat,2,9
13/08/2023,32,2023,Sunday,mixed,Lamb Tibs,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Ye Som Fir Fir,Deliveroo,2,9
13/08/2023,32,2023,Sunday,mixed,Doro Wot,In-house,1,9
13/08/2023,32,2023,Sunday,vegan,Plain Rice,JustEat,1,9
13/08/2023,32,2023,Sunday,mixed,Meat Combination,UberEats,3,9
13/08/2023,32,2023,Sunday,mixed,Minchet Abish Wot,Deliveroo,2,9
13/08/2023,32,2023,Sunday,mixed,Key Wot,In-house,3,9
13/08/2023,32,2023,Sunday,mixed,Chicken Tibs,UberEats,1,9
13/08/2023,32,2023,Sunday,vegan,Shiro Wot,JustEat,1,9
13/08/2023,32,2023,Sunday,vegan,House Salad,JustEat,3,9
13/08/2023,32,2023,Sunday,mixed,Meat Combination,In-house,1,9
13/08/2023,32,2023,Sunday,vegan,Veg Combination,JustEat,2,9
13/08/2023,32,2023,Sunday,vegan,Spinach,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Atkilt Wot,In-house,2,9
13/08/2023,32,2023,Sunday,mixed,Chicken Tibs,Deliveroo,2,9
13/08/2023,32,2023,Sunday,mixed,Beef Alicha,Deliveroo,3,9
13/08/2023,32,2023,Sunday,vegan,Fries,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Atkilt Wot,UberEats,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Samosa,UberEats,2,9
13/08/2023,32,2023,Sunday,mixed,Minchet Abish Wot,In-house,3,9
13/08/2023,32,2023,Sunday,vegan,Veg Combination,JustEat,2,9
13/08/2023,32,2023,Sunday,vegan,Shiro Wot,Deliveroo,2,9
13/08/2023,32,2023,Sunday,mixed,Chicken Tibs,In-house,3,9
13/08/2023,32,2023,Sunday,vegan,Kategna,Deliveroo,2,9
13/08/2023,32,2023,Sunday,vegan,Plain Rice,Deliveroo,1,9
13/08/2023,32,2023,Sunday,mixed,Meat Samosa,JustEat,1,9
13/08/2023,32,2023,Sunday,mixed,Chicken Tibs,UberEats,2,9
13/08/2023,32,2023,Sunday,mixed,Awaze Tibs,Deliveroo,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Samosa,Deliveroo,1,9
13/08/2023,32,2023,Sunday,mixed,Key Wot,UberEats,1,9
13/08/2023,32,2023,Sunday,vegan,Miser Kik,In-house,2,9
13/08/2023,32,2023,Sunday,mixed,Minchet Abish Wot,JustEat,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Combination,UberEats,3,9
13/08/2023,32,2023,Sunday,vegan,Fries,In-house,2,9
13/08/2023,32,2023,Sunday,mixed,Minchet Abish Wot,UberEats,3,9
13/08/2023,32,2023,Sunday,vegan,Ater Kik,UberEats,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Combination,Deliveroo,2,9
13/08/2023,32,2023,Sunday,vegan,Fosolia,In-house,1,9
13/08/2023,32,2023,Sunday,vegan,Ye Som Fir Fir,JustEat,2,9
13/08/2023,32,2023,Sunday,vegan,Ye Som Fir Fir,In-house,3,9
13/08/2023,32,2023,Sunday,vegan,Miser Kik,Deliveroo,2,9
13/08/2023,32,2023,Sunday,vegan,Ater Kik,Deliveroo,1,9
13/08/2023,32,2023,Sunday,vegan,Fosolia,In-house,3,9
13/08/2023,32,2023,Sunday,mixed,Beef Alicha,UberEats,3,9
13/08/2023,32,2023,Sunday,vegan,Ater Kik,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Veg Samosa,In-house,1,9
13/08/2023,32,2023,Sunday,mixed,Awaze Tibs,In-house,1,9
13/08/2023,32,2023,Sunday,mixed,Meat Combination,Deliveroo,1,9
13/08/2023,32,2023,Sunday,vegan,Miser Kik,JustEat,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Samosa,JustEat,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Samosa,In-house,2,9
13/08/2023,32,2023,Sunday,mixed,Minchet Abish Wot,Deliveroo,1,9
13/08/2023,32,2023,Sunday,vegan,House Salad,Deliveroo,2,9
13/08/2023,32,2023,Sunday,mixed,Chicken Tibs,Deliveroo,1,9
13/08/2023,32,2023,Sunday,vegan,Atkilt Wot,JustEat,2,9
13/08/2023,32,2023,Sunday,vegan,Difen Miser Wot,In-house,3,9
13/08/2023,32,2023,Sunday,mixed,Doro Wot,UberEats,3,9
13/08/2023,32,2023,Sunday,vegan,Fries,Deliveroo,3,9
13/08/2023,32,2023,Sunday,mixed,Lamb Tibs,In-house,3,9
13/08/2023,32,2023,Sunday,vegan,House Salad,Deliveroo,1,9
13/08/2023,32,2023,Sunday,vegan,House Salad,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Miser Kik,UberEats,2,9
13/08/2023,32,2023,Sunday,mixed,Doro Wot,In-house,2,9
13/08/2023,32,2023,Sunday,vegan,Ye Som Fir Fir,UberEats,2,9
13/08/2023,32,2023,Sunday,mixed,Meat Combination,In-house,3,9
13/08/2023,32,2023,Sunday,mixed,Beef Alicha,UberEats,2,9
13/08/2023,32,2023,Sunday,vegan,Fosolia,In-house,1,9
13/08/2023,32,2023,Sunday,mixed,Meat Samosa,UberEats,1,9
13/08/2023,32,2023,Sunday,mixed,Minchet Abish Wot,UberEats,3,9
14/08/2023,33,2023,Monday,mixed,Key Wot,Deliveroo,1,5
14/08/2023,33,2023,Monday,vegan,Atkilt Wot,In-house,1,5
14/08/2023,33,2023,Monday,vegan,Kategna,Deliveroo,1,5
14/08/2023,33,2023,Monday,vegan,Ater Kik,In-house,1,5
14/08/2023,33,2023,Monday,vegan,Atkilt Wot,UberEats,1,5
14/08/2023,33,2023,Monday,vegan,Veg Samosa,Deliveroo,1,5
14/08/2023,33,2023,Monday,mixed,Minchet Abish Wot,In-house,1,5
14/08/2023,33,2023,Monday,vegan,Fries,In-house,1,5
14/08/2023,33,2023,Monday,vegan,Spinach,UberEats,1,5
14/08/2023,33,2023,Monday,mixed,Meat Combination,Deliveroo,1,5
14/08/2023,33,2023,Monday,vegan,Fosolia,JustEat,1,5
14/08/2023,33,2023,Monday,vegan,Miser Kik,JustEat,1,5
14/08/2023,33,2023,Monday,vegan,Veg Samosa,In-house,1,5
15/08/2023,33,2023,Tuesday,vegan,House Salad,Deliveroo,1,5
15/08/2023,33,2023,Tuesday,vegan,Ater Kik,In-house,1,5
15/08/2023,33,2023,Tuesday,vegan,Ye Som Fir Fir,Deliveroo,1,5
15/08/2023,33,2023,Tuesday,vegan,Difen Miser Wot,JustEat,1,5
15/08/2023,33,2023,Tuesday,vegan,Ater Kik,Deliveroo,1,5
15/08/2023,33,2023,Tuesday,mixed,Chicken Tibs,JustEat,1,5
15/08/2023,33,2023,Tuesday,vegan,Atkilt Wot,UberEats,1,5
15/08/2023,33,2023,Tuesday,mixed,Chicken Tibs,Deliveroo,1,5
15/08/2023,33,2023,Tuesday,mixed,Beef Alicha,In-house,1,5
15/08/2023,33,2023,Tuesday,mixed,Minchet Abish Wot,In-house,1,5
15/08/2023,33,2023,Tuesday,mixed,Doro Wot,JustEat,1,5
15/08/2023,33,2023,Tuesday,mixed,Doro Wot,UberEats,1,5
15/08/2023,33,2023,Tuesday,mixed,Key Wot,UberEats,1,5
15/08/2023,33,2023,Tuesday,vegan,Veg Combination,Deliveroo,1,5
15/08/2023,33,2023,Tuesday,mixed,Awaze Tibs,Deliveroo,1,5
15/08/2023,33,2023,Tuesday,vegan,Ater Kik,UberEats,1,5
16/08/2023,33,2023,Wednesday,mixed,Key Wot,In-house,1,5
16/08/2023,33,2023,Wednesday,vegan,Difen Miser Wot,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,vegan,Fosolia,JustEat,1,5
16/08/2023,33,2023,Wednesday,mixed,Key Wot,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,mixed,Beef Alicha,In-house,1,5
16/08/2023,33,2023,Wednesday,vegan,Atkilt Wot,UberEats,1,5
16/08/2023,33,2023,Wednesday,mixed,Meat Samosa,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,vegan,Shiro Wot,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,mixed,Key Wot,In-house,1,5
16/08/2023,33,2023,Wednesday,mixed,Awaze Tibs,UberEats,1,5
16/08/2023,33,2023,Wednesday,mixed,Doro Wot,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,vegan,Shiro Wot,In-house,1,5
16/08/2023,33,2023,Wednesday,mixed,Chicken Tibs,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,mixed,Lamb Tibs,In-house,1,5
16/08/2023,33,2023,Wednesday,vegan,Kategna,In-house,1,5
16/08/2023,33,2023,Wednesday,mixed,Meat Samosa,JustEat,1,5
16/08/2023,33,2023,Wednesday,vegan,House Salad,Deliveroo,1,5
16/08/2023,33,2023,Wednesday,mixed,Meat Samosa,In-house,1,5
16/08/2023,33,2023,Wednesday,mixed,Awaze Tibs,In-house,1,5
17/08/2023,33,2023,Thursday,vegan,Fries,UberEats,1,5
17/08/2023,33,2023,Thursday,mixed,Beef Alicha,Deliveroo,1,5
17/08/2023,33,2023,Thursday,vegan,Kategna,Deliveroo,1,5
17/08/2023,33,2023,Thursday,mixed,Lamb Tibs,JustEat,1,5
17/08/2023,33,2023,Thursday,mixed,Key Wot,UberEats,1,5
17/08/2023,33,2023,Thursday,mixed,Awaze Tibs,Deliveroo,1,5
17/08/2023,33,2023,Thursday,mixed,Key Wot,JustEat,1,5
17/08/2023,33,2023,Thursday,vegan,House Salad,UberEats,1,5
17/08/2023,33,2023,Thursday,vegan,Kategna,JustEat,1,5
17/08/2023,33,2023,Thursday,mixed,Meat Samosa,UberEats,1,5
17/08/2023,33,2023,Thursday,mixed,Doro Wot,UberEats,1,5
17/08/2023,33,2023,Thursday,vegan,Fries,UberEats,1,5
17/08/2023,33,2023,Thursday,vegan,Fosolia,Deliveroo,1,5
17/08/2023,33,2023,Thursday,vegan,Difen Miser Wot,JustEat,1,5
17/08/2023,33,2023,Thursday,mixed,Lamb Tibs,In-house,1,5
17/08/2023,33,2023,Thursday,vegan,Spinach,JustEat,1,5
17/08/2023,33,2023,Thursday,mixed,Beef Alicha,In-house,1,5
17/08/2023,33,2023,Thursday,vegan,House Salad,JustEat,1,5
17/08/2023,33,2023,Thursday,mixed,Minchet Abish Wot,Deliveroo,1,5
17/08/2023,33,2023,Thursday,vegan,Spinach,In-house,1,5
18/08/2023,33,2023,Friday,mixed,Minchet Abish Wot,JustEat,1,7
18/08/2023,33,2023,Friday,mixed,Key Wot,Deliveroo,2,7
18/08/2023,33,2023,Friday,mixed,Beef Alicha,In-house,1,7
18/08/2023,33,2023,Friday,vegan,Fries,In-house,2,7
18/08/2023,33,2023,Friday,mixed,Doro Wot,UberEats,2,7
18/08/2023,33,2023,Friday,vegan,Difen Miser Wot,Deliveroo,1,7
18/08/2023,33,2023,Friday,vegan,Fosolia,JustEat,2,7
18/08/2023,33,2023,Friday,mixed,Beef Alicha,Deliveroo,1,7
18/08/2023,33,2023,Friday,vegan,Ye Som Fir Fir,Deliveroo,1,7
18/08/2023,33,2023,Friday,mixed,Doro Wot,JustEat,1,7
18/08/2023,33,2023,Friday,mixed,Beef Alicha,In-house,1,7
18/08/2023,33,2023,Friday,vegan,Kategna,Deliveroo,2,7
18/08/2023,33,2023,Friday,mixed,Meat Samosa,In-house,2,7
18/08/2023,33,2023,Friday,mixed,Beef Alicha,UberEats,1,7
18/08/2023,33,2023,Friday,mixed,Awaze Tibs,Deliveroo,2,7
18/08/2023,33,2023,Friday,vegan,Kategna,UberEats,2,7
18/08/2023,33,2023,Friday,mixed,Chicken Tibs,JustEat,1,7
18/08/2023,33,2023,Friday,mixed,Lamb Tibs,In-house,2,7
18/08/2023,33,2023,Friday,mixed,Minchet Abish Wot,JustEat,1,7
18/08/2023,33,2023,Friday,vegan,Difen Miser Wot,In-house,1,7
18/08/2023,33,2023,Friday,mixed,Chicken Tibs,UberEats,2,7
18/08/2023,33,2023,Friday,mixed,Key Wot,Deliveroo,2,7
18/08/2023,33,2023,Friday,mixed,Beef Alicha,JustEat,2,7
18/08/2023,33,2023,Friday,vegan,Difen Miser Wot,UberEats,2,7
18/08/2023,33,2023,Friday,mixed,Chicken Tibs,JustEat,1,7
18/08/2023,33,2023,Friday,vegan,Miser Kik,Deliveroo,2,7
18/08/2023,33,2023,Friday,vegan,Plain Rice,In-house,1,7
18/08/2023,33,2023,Friday,mixed,Key Wot,In-house,1,7
18/08/2023,33,2023,Friday,mixed,Key Wot,In-house,2,7
18/08/2023,33,2023,Friday,vegan,Shiro Wot,In-house,1,7
18/08/2023,33,2023,Friday,mixed,Meat Combination,UberEats,2,7
18/08/2023,33,2023,Friday,vegan,Ater Kik,Deliveroo,1,7
18/08/2023,33,2023,Friday,mixed,Doro Wot,Deliveroo,2,7
18/08/2023,33,2023,Friday,vegan,Spinach,JustEat,2,7
18/08/2023,33,2023,Friday,mixed,Doro Wot,JustEat,1,7
18/08/2023,33,2023,Friday,vegan,Fosolia,Deliveroo,1,7
18/08/2023,33,2023,Friday,mixed,Doro Wot,UberEats,1,7
18/08/2023,33,2023,Friday,vegan,Shiro Wot,In-house,1,7
18/08/2023,33,2023,Friday,vegan,Veg Samosa,In-house,2,7
18/08/2023,33,2023,Friday,mixed,Meat Combination,In-house,1,7
18/08/2023,33,2023,Friday,mixed,Minchet Abish Wot,In-house,1,7
18/08/2023,33,2023,Friday,vegan,Veg Samosa,JustEat,1,7
18/08/2023,33,2023,Friday,vegan,Atkilt Wot,JustEat,1,7
18/08/2023,33,2023,Friday,mixed,Key Wot,Deliveroo,2,7
18/08/2023,33,2023,Friday,vegan,Difen Miser Wot,JustEat,1,7
18/08/2023,33,2023,Friday,vegan,Kategna,UberEats,2,7
18/08/2023,33,2023,Friday,vegan,Fries,UberEats,2,7
18/08/2023,33,2023,Friday,mixed,Awaze Tibs,Deliveroo,1,7
18/08/2023,33,2023,Friday,mixed,Beef Alicha,Deliveroo,2,7
18/08/2023,33,2023,Friday,vegan,Veg Combination,In-house,1,7
18/08/2023,33,2023,Friday,mixed,Meat Combination,UberEats,2,7
18/08/2023,33,2023,Friday,mixed,Meat Samosa,UberEats,2,7
18/08/2023,33,2023,Friday,mixed,Key Wot,In-house,2,7
18/08/2023,33,2023,Friday,vegan,Atkilt Wot,Deliveroo,2,7
18/08/2023,33,2023,Friday,mixed,Key Wot,Deliveroo,2,7
18/08/2023,33,2023,Friday,mixed,Meat Samosa,UberEats,2,7
18/08/2023,33,2023,Friday,vegan,Fosolia,In-house,1,7
19/08/2023,33,2023,Saturday,mixed,Beef Alicha,JustEat,2,9
19/08/2023,33,2023,Saturday,vegan,Difen Miser Wot,Deliveroo,1,9
19/08/2023,33,2023,Saturday,mixed,Lamb Tibs,UberEats,1,9
19/08/2023,33,2023,Saturday,mixed,Minchet Abish Wot,JustEat,3,9
19/08/2023,33,2023,Saturday,vegan,Veg Samosa,JustEat,1,9
19/08/2023,33,2023,Saturday,mixed,Meat Combination,Deliveroo,1,9
19/08/2023,33,2023,Saturday,mixed,Meat Samosa,JustEat,3,9
19/08/2023,33,2023,Saturday,vegan,Veg Combination,Deliveroo,1,9
19/08/2023,33,2023,Saturday,vegan,Atkilt Wot,JustEat,1,9
19/08/2023,33,2023,Saturday,vegan,House Salad,In-house,1,9
19/08/2023,33,2023,Saturday,mixed,Chicken Tibs,UberEats,2,9
19/08/2023,33,2023,Saturday,vegan,House Salad,UberEats,3,9
19/08/2023,33,2023,Saturday,vegan,Veg Samosa,UberEats,1,9
19/08/2023,33,2023,Saturday,mixed,Minchet Abish Wot,JustEat,3,9
19/08/2023,33,2023,Saturday,vegan,Fosolia,JustEat,3,9
19/08/2023,33,2023,Saturday,mixed,Key Wot,In-house,1,9
19/08/2023,33,2023,Saturday,mixed,Lamb Tibs,Deliveroo,1,9
19/08/2023,33,2023,Saturday,vegan,House Salad,Deliveroo,1,9
19/08/2023,33,2023,Saturday,vegan,Fries,JustEat,3,9
19/08/2023,33,2023,Saturday,mixed,Chicken Tibs,JustEat,3,9
19/08/2023,33,2023,Saturday,vegan,Difen Miser Wot,UberEats,3,9
19/08/2023,33,2023,Saturday,vegan,Ye Som Fir Fir,In-house,2,9
19/08/2023,33,2023,Saturday,vegan,House Salad,In-house,1,9
19/08/2023,33,2023,Saturday,mixed,Chicken Tibs,In-house,1,9
19/08/2023,33,2023,Saturday,mixed,Key Wot,Deliveroo,1,9
19/08/2023,33,2023,Saturday,mixed,Meat Combination,Deliveroo,3,9
19/08/2023,33,2023,Saturday,mixed,Beef Alicha,JustEat,1,9
19/08/2023,33,2023,Saturday,mixed,Lamb Tibs,In-house,3,9
19/08/2023,33,2023,Saturday,vegan,Shiro Wot,UberEats,3,9
19/08/2023,33,2023,Saturday,vegan,Fosolia,In-house,1,9
19/08/2023,33,2023,Saturday,mixed,Minchet Abish Wot,JustEat,2,9
19/08/2023,33,2023,Saturday,mixed,Lamb Tibs,In-house,2,9
19/08/2023,33,2023,Saturday,vegan,Atkilt Wot,Deliveroo,3,9
19/08/2023,33,2023,Saturday,vegan,Shiro Wot,In-house,2,9
19/08/2023,33,2023,Saturday,mixed,Meat Combination,Deliveroo,1,9
19/08/2023,33,2023,Saturday,mixed,Key Wot,JustEat,3,9
19/08/2023,33,2023,Saturday,mixed,Meat Combination,UberEats,2,9
19/08/2023,33,2023,Saturday,vegan,House Salad,UberEats,3,9
19/08/2023,33,2023,Saturday,mixed,Key Wot,In-house,3,9
19/08/2023,33,2023,Saturday,mixed,Awaze Tibs,Deliveroo,1,9
19/08/2023,33,2023,Saturday,mixed,Awaze Tibs,JustEat,1,9
19/08/2023,33,2023,Saturday,mixed,Chicken Tibs,UberEats,2,9
19/08/2023,33,2023,Saturday,vegan,Kategna,In-house,2,9
19/08/2023,33,2023,Saturday,mixed,Doro Wot,JustEat,2,9
19/08/2023,33,2023,Saturday,vegan,Plain Rice,Deliveroo,2,9
19/08/2023,33,2023,Saturday,mixed,Lamb Tibs,JustEat,3,9
19/08/2023,33,2023,Saturday,vegan,Atkilt Wot,UberEats,2,9
